TransactionID,DateKey,BranchKey,ProductKey,Revenue,Expense,TransactionCount
3102,766,4,1,9772,3239,397
3103,476,5,2,11690,18959,479
3104,647,6,2,18199,29649,302
3105,494,5,6,1211,24826,328
3106,436,5,5,11832,768,137
3107,890,3,6,37128,17069,322
3108,723,5,4,22619,19643,195
3109,1035,7,3,11090,24740,187
3110,635,3,5,49548,10451,408
3111,185,3,6,29039,19870,157
3112,97,3,6,21375,21192,220
3113,184,8,2,41976,20914,41
3114,91,4,3,35559,22939,166
3115,1032,7,3,27297,1235,344
3116,700,8,4,44271,2941,234
3117,610,8,1,16394,3113,182
3118,564,8,4,49103,11626,348
3119,467,1,6,1763,14606,159
3120,486,5,1,17006,26369,489
3121,215,7,1,31550,25504,169
3122,660,3,1,17353,12629,430
3123,547,8,2,36508,4791,295
3124,485,6,3,42283,2050,112
3125,1016,1,3,29519,12698,71
3126,770,6,5,39309,13937,207
3127,401,3,6,25045,2822,273
3128,525,5,6,22467,16121,13
3129,267,2,3,2296,26420,492
3130,617,7,4,14695,13679,456
3131,294,1,3,15596,20285,66
3132,526,1,5,49990,1978,14
3133,940,5,6,35455,20996,341
3134,614,5,3,32569,26367,72
3135,614,5,4,15632,600,496
3136,67,3,6,16629,2275,406
3137,576,7,3,41937,13718,198
3138,229,7,3,27188,22125,472
3139,410,6,6,49084,28069,82
3140,958,7,4,10954,24398,105
3141,237,6,6,27105,3049,344
3142,89,2,1,15736,11643,268
3143,185,7,4,39077,11446,392
3144,119,4,4,39635,10993,473
3145,928,2,2,33062,7535,466
3146,233,3,4,45583,25218,345
3147,550,5,1,38479,11337,107
3148,490,5,1,15892,750,220
3149,127,8,4,33463,22144,36
3150,943,2,2,10143,24226,136
3151,155,7,4,8071,14892,61
3152,56,3,4,32462,1121,136
3153,152,2,2,21218,6256,113
3154,965,4,2,22159,8139,381
3155,514,8,3,6472,23608,216
3156,90,3,2,5981,8493,431
3157,550,7,4,16527,26997,240
3158,780,3,5,33053,13689,367
3159,217,6,6,49332,27372,231
3160,963,5,5,9608,18698,166
3161,228,3,5,27734,5835,139
3162,433,5,3,44847,14468,228
3163,1068,8,4,2983,20658,92
3164,999,1,4,36090,7830,142
3165,134,8,2,3399,11302,237
3166,1010,5,5,15372,20070,89
3167,827,7,3,6204,25924,385
3168,336,2,1,39273,25352,116
3169,518,7,5,10544,9921,330
3170,290,4,2,33841,20835,95
3171,263,4,4,33263,28013,347
3172,593,3,5,28339,28058,410
3173,523,2,1,14309,9095,383
3174,136,1,1,41945,12219,357
3175,229,6,1,12832,6686,415
3176,1048,3,4,7929,29463,387
3177,55,5,2,49150,11096,53
3178,19,1,2,30436,22499,373
3179,723,3,4,2035,11847,468
3180,912,8,4,7389,10152,28
3181,386,7,5,26991,14003,113
3182,248,1,2,42991,14436,231
3183,656,5,1,11102,8470,402
3184,570,1,6,7091,29561,435
3185,239,7,5,1126,4532,57
3186,724,7,4,23179,2238,180
3187,292,5,2,17990,10561,46
3188,226,7,6,20529,23167,357
3189,377,6,4,4697,1244,474
3190,570,5,6,34600,16004,39
3191,146,3,5,39258,17213,110
3192,527,6,6,7741,4581,334
3193,658,6,2,15241,18649,166
3194,440,7,3,7967,26988,231
3195,469,6,4,41389,1098,106
3196,431,5,6,4678,8669,437
3197,132,1,4,7714,15634,403
3198,677,6,6,38714,6245,17
3199,436,2,4,22412,1456,496
3200,828,5,4,45056,15805,255
3201,748,4,1,39051,12191,279
3202,231,7,1,40974,10614,190
3203,635,7,5,37395,20173,213
3204,338,5,3,34184,2730,377
3205,723,7,1,16845,19396,145
3206,144,7,2,39512,18643,109
3207,77,6,4,1807,11887,190
3208,337,4,2,45931,21954,351
3209,1091,4,5,48948,18652,466
3210,631,3,4,21222,2477,90
3211,471,5,6,16514,14626,66
3212,655,8,6,2213,6235,223
3213,596,8,3,35693,2981,37
3214,106,8,4,42320,3008,131
3215,53,2,6,8024,4183,117
3216,372,4,1,44149,10574,281
3217,1050,5,3,30516,7404,373
3218,454,4,4,43283,22875,20
3219,500,2,2,5545,22754,219
3220,1009,4,2,24053,6591,212
3221,899,2,1,29058,10180,24
3222,290,8,3,47269,3521,169
3223,141,2,6,24938,21303,154
3224,346,8,1,27623,2513,264
3225,891,6,4,42294,7680,77
3226,918,8,5,36660,18776,477
3227,474,8,3,40891,8096,472
3228,742,1,5,49580,7134,239
3229,160,2,6,39239,25675,415
3230,960,3,6,36190,12791,100
3231,496,5,2,25958,6376,471
3232,490,6,4,46553,28784,466
3233,165,7,3,9296,18018,112
3234,267,5,2,25883,26071,86
3235,300,1,2,6332,20959,439
3236,805,3,2,29005,29490,44
3237,295,1,1,5625,19763,349
3238,400,7,3,27164,8799,277
3239,383,3,6,2130,10938,83
3240,185,5,6,7555,16580,279
3241,1056,2,4,5225,10866,452
3242,729,3,6,9040,9501,33
3243,1026,1,2,48438,28448,36
3244,542,3,3,24016,9171,123
3245,793,1,3,44001,26266,362
3246,844,8,1,36417,9456,396
3247,299,5,6,16775,28608,249
3248,1017,5,3,17049,10015,322
3249,16,7,4,2751,19501,250
3250,82,2,1,14394,17286,183
3251,433,7,2,2207,22054,405
3252,705,7,3,13567,22940,286
3253,548,3,4,20877,12079,343
3254,582,2,1,29267,26204,445
3255,367,1,4,12181,17369,70
3256,1090,7,4,5708,29731,243
3257,586,5,3,33874,25599,52
3258,528,4,3,36620,22900,378
3259,273,2,1,4907,20622,196
3260,633,4,4,10077,29119,87
3261,359,4,6,41781,13774,235
3262,596,6,1,6873,1948,238
3263,215,2,4,17947,9386,76
3264,1034,6,3,25980,10994,38
3265,358,5,2,24431,787,441
3266,533,6,6,15477,10673,41
3267,814,1,2,19504,22541,234
3268,277,7,1,32329,26237,351
3269,1037,4,1,3766,7879,167
3270,726,2,4,22100,28940,318
3271,308,6,5,22328,11058,293
3272,868,5,3,17529,21160,151
3273,294,6,1,5762,17597,146
3274,882,8,5,5718,23629,176
3275,1047,5,4,42904,26819,364
3276,343,4,6,5123,16552,96
3277,352,2,4,8353,6047,196
3278,798,5,5,4121,13436,299
3279,42,7,4,48451,12584,461
3280,685,2,5,23081,12154,306
3281,879,4,3,6012,19021,240
3282,456,1,4,33577,15683,202
3283,424,5,4,11609,27165,404
3284,816,4,3,46184,23550,145
3285,430,6,3,47556,29238,195
3286,1049,3,1,3157,1741,55
3287,543,2,1,24626,27113,240
3288,280,1,1,33452,27515,271
3289,72,4,6,13374,13827,207
3290,187,3,6,19877,9578,155
3291,815,2,3,33607,16578,210
3292,464,1,2,28543,19064,441
3293,423,8,2,15774,1952,337
3294,93,6,6,33097,28858,211
3295,559,5,5,36368,10069,274
3296,761,8,3,41563,2056,472
3297,181,4,2,19403,8475,315
3298,845,3,6,27819,10423,342
3299,781,2,1,7200,11910,140
3300,397,5,1,29322,18078,132
3301,222,8,6,40973,25866,40
3302,348,1,4,42934,24660,235
3303,1095,5,2,22278,17719,282
3304,140,6,4,37348,2795,225
3305,534,1,6,41460,26725,238
3306,611,2,2,15073,11839,224
3307,457,2,6,3016,10825,496
3308,406,1,1,4726,18157,323
3309,1053,3,4,7737,3107,437
3310,535,4,1,14261,5672,329
3311,54,7,1,42966,18754,372
3312,993,2,3,39387,19733,447
3313,759,5,3,6340,3029,208
3314,1065,6,4,2291,18715,246
3315,428,2,3,38717,15812,160
3316,687,2,2,1645,3873,144
3317,922,6,5,17370,15062,262
3318,598,8,3,14108,18652,155
3319,206,3,6,41597,27960,217
3320,335,6,3,39953,17588,390
3321,970,6,4,18522,10936,241
3322,270,5,1,42517,16740,210
3323,1054,8,4,28473,8687,48
3324,477,5,6,18906,28742,475
3325,262,8,3,18986,10728,498
3326,130,4,5,25551,28312,495
3327,997,3,1,6005,5642,378
3328,1024,6,3,1541,19355,34
3329,1016,4,6,2373,9469,496
3330,626,4,6,44860,22150,44
3331,539,7,1,21703,24368,330
3332,756,3,4,4015,10120,353
3333,518,6,6,47921,27752,392
3334,1042,5,5,29971,9087,334
3335,582,5,6,47274,3519,249
3336,312,8,6,28451,21530,223
3337,62,8,3,16696,2666,489
3338,1087,6,3,19784,19511,364
3339,494,7,3,35321,12096,479
3340,443,8,6,7732,24459,343
3341,423,2,2,15125,7223,129
3342,502,8,3,39506,12783,388
3343,1009,6,5,27380,22255,430
3344,665,2,1,21669,10798,189
3345,905,6,3,37657,5632,274
3346,1077,6,1,16691,18754,319
3347,613,4,3,38072,4534,199
3348,597,7,4,37425,1476,47
3349,875,6,3,22109,24239,409
3350,712,6,2,13073,7834,37
3351,598,2,2,16704,864,396
3352,345,4,1,28505,8651,76
3353,731,1,6,4986,14943,240
3354,60,1,3,40020,14034,22
3355,739,7,5,14703,20514,479
3356,710,2,2,43313,25782,57
3357,325,4,6,16445,20675,426
3358,534,3,3,19268,29209,302
3359,14,1,6,44360,12651,429
3360,85,7,2,14488,16216,440
3361,1054,5,1,22563,13134,188
3362,267,6,3,32807,25975,30
3363,439,6,5,34382,9681,295
3364,470,3,1,41964,18433,169
3365,821,5,2,24951,26628,285
3366,782,5,4,7564,19441,127
3367,205,1,3,9105,28997,369
3368,987,3,1,11617,19002,316
3369,294,8,1,46146,22552,412
3370,786,3,5,24583,7648,62
3371,1059,6,5,36245,19017,277
3372,868,4,6,33043,22776,15
3373,930,3,5,32591,12354,114
3374,1048,4,3,35989,21143,384
3375,912,5,6,47177,1327,169
3376,1002,7,1,47651,5134,184
3377,544,2,6,8315,15227,212
3378,46,4,4,9533,6626,424
3379,895,8,1,25133,12723,51
3380,598,3,3,36971,12060,320
3381,47,1,3,23950,1765,459
3382,589,3,6,33931,10188,406
3383,492,3,6,29747,16435,257
3384,859,7,5,39183,9806,240
3385,229,1,5,11323,29202,287
3386,611,5,6,9093,15144,279
3387,96,7,5,31590,5420,320
3388,407,4,2,15827,16448,318
3389,509,1,6,35320,12497,206
3390,778,4,3,32330,27324,204
3391,322,6,5,45317,16750,169
3392,478,2,6,29444,29368,233
3393,971,2,5,48238,18522,328
3394,146,6,2,36334,6807,308
3395,411,7,2,42912,13089,410
3396,1003,7,3,10973,17729,117
3397,237,7,6,17970,22361,289
3398,399,8,4,9075,6629,321
3399,295,4,6,29448,4152,277
3400,352,7,6,32387,6072,91
3401,1028,7,2,16657,877,177
3402,567,1,3,46039,3663,312
3403,43,7,1,21224,14074,122
3404,484,1,2,7774,6640,262
3405,676,2,2,4681,3886,80
3406,942,2,5,5342,18363,218
3407,385,8,5,29823,9555,476
3408,1025,8,4,25402,27742,342
3409,222,5,2,25274,3718,245
3410,352,1,1,6219,2323,376
3411,965,1,2,18414,5274,236
3412,588,6,1,18875,26563,448
3413,403,4,2,31902,7030,254
3414,595,7,3,44325,20127,414
3415,59,8,5,42538,27269,102
3416,846,8,5,21460,15093,201
3417,558,4,2,31987,5810,427
3418,923,7,4,26080,3266,430
3419,190,5,1,6164,29954,95
3420,897,1,4,3074,25646,431
3421,386,3,5,41614,6725,492
3422,243,7,3,26257,25656,415
3423,71,2,2,27222,630,407
3424,840,3,6,23604,12159,450
3425,564,6,6,30297,25778,286
3426,649,4,2,48296,1669,467
3427,957,7,4,14382,18634,120
3428,849,2,2,41002,15784,162
3429,574,4,2,34575,5878,216
3430,865,7,3,32266,6247,288
3431,289,7,3,3114,22690,245
3432,312,5,1,41617,24068,241
3433,999,2,5,18721,21401,470
3434,587,2,1,3420,766,464
3435,428,5,3,48636,4950,150
3436,483,7,6,36418,25401,254
3437,558,3,2,4372,24140,462
3438,873,4,4,16670,13884,140
3439,736,8,1,31843,26607,57
3440,921,2,6,7460,27117,455
3441,951,2,4,29849,6144,125
3442,936,8,1,2751,9942,228
3443,437,6,6,29891,27268,464
3444,81,8,1,1600,25465,325
3445,8,2,3,29994,18603,430
3446,608,7,3,37018,12438,78
3447,875,6,1,21577,20110,356
3448,991,1,5,13736,29949,308
3449,29,4,2,21685,14278,28
3450,389,8,5,43511,28762,88
3451,798,3,5,1445,27045,73
3452,129,1,4,48170,27054,261
3453,471,1,6,12094,27784,325
3454,206,2,5,33125,2355,193
3455,48,8,6,26335,10951,380
3456,965,2,4,19913,16123,183
3457,822,8,5,13529,20629,328
3458,234,4,3,38934,15681,316
3459,1065,7,6,28674,11856,238
3460,744,5,3,1124,17793,252
3461,136,7,4,36351,8072,262
3462,437,8,1,42104,21395,50
3463,759,6,5,9811,26608,310
3464,1026,8,6,26197,25996,83
3465,706,5,5,21085,696,205
3466,959,7,4,1088,29456,352
3467,176,3,6,10894,13658,272
3468,1096,4,5,25460,17919,231
3469,598,5,1,29151,18838,497
3470,633,4,4,45304,25241,321
3471,207,5,3,11937,7638,256
3472,597,5,1,49815,11605,13
3473,325,7,2,24953,9068,346
3474,315,6,3,10107,24407,315
3475,662,2,5,20371,12990,245
3476,389,7,4,15673,17464,299
3477,179,2,3,39705,16284,127
3478,17,5,6,34175,6633,39
3479,763,5,2,29993,23510,339
3480,334,6,3,42624,22991,191
3481,1003,5,6,44033,13488,375
3482,1092,3,4,42998,17752,41
3483,1008,7,4,29772,28249,114
3484,966,3,6,42863,6853,269
3485,970,1,1,21549,15934,428
3486,484,5,3,26781,14425,367
3487,966,8,2,45329,21405,479
3488,843,6,1,19614,18580,12
3489,974,7,5,30091,14231,220
3490,289,6,4,49852,17501,201
3491,345,1,2,28404,5376,300
3492,214,1,6,38262,22148,406
3493,691,3,2,6845,4081,306
3494,543,3,2,27286,15929,297
3495,495,5,2,11455,25195,289
3496,138,1,3,3961,3865,400
3497,934,4,2,2353,5591,72
3498,967,2,2,42823,7070,291
3499,878,5,6,30447,17914,374
3500,417,2,2,23475,18066,72
3501,1048,1,6,22272,28886,337
3502,861,5,4,4139,19857,322
3503,701,8,2,1890,804,118
3504,1094,4,2,25419,11236,143
3505,14,2,4,43757,23189,329
3506,429,8,5,6530,18838,438
3507,73,1,5,8952,21532,74
3508,320,1,4,30725,23310,374
3509,1082,3,1,48079,664,126
3510,947,7,6,19966,14728,435
3511,982,5,6,23261,26097,204
3512,545,3,6,33634,7162,77
3513,785,7,1,25986,28020,278
3514,979,6,5,16443,20376,144
3515,99,8,4,34904,24888,262
3516,597,4,2,43605,4109,74
3517,224,8,2,38405,18198,235
3518,550,5,1,19692,28338,190
3519,584,7,5,8302,4871,122
3520,723,2,1,45323,821,178
3521,322,4,2,43706,28256,298
3522,92,5,2,25284,8647,139
3523,1009,4,1,48973,29753,171
3524,299,8,3,23600,24174,499
3525,33,2,6,28969,18187,116
3526,9,8,2,27989,2889,41
3527,939,7,2,5262,27514,439
3528,103,2,4,35028,18472,143
3529,937,1,6,23291,11979,120
3530,426,3,5,48645,17519,495
3531,523,7,6,31342,17293,187
3532,581,3,2,49715,14983,382
3533,225,6,1,42301,3341,59
3534,402,8,2,20910,27535,398
3535,1019,8,3,39351,23775,44
3536,1085,2,6,7641,1332,218
3537,686,6,4,29908,4975,422
3538,775,8,6,1448,15016,201
3539,850,4,6,44676,25652,80
3540,373,1,6,7213,25660,15
3541,1014,3,4,33585,16017,177
3542,533,7,6,16189,8270,336
3543,772,7,6,26172,1759,481
3544,391,3,1,9794,28721,456
3545,717,6,3,21252,7431,437
3546,132,1,3,34650,28808,200
3547,15,4,5,13994,6237,46
3548,17,5,6,43239,20045,211
3549,606,4,2,44916,9331,238
3550,734,7,6,11466,22624,110
3551,1092,8,5,8813,12931,247
3552,873,7,3,7619,29347,233
3553,1036,4,1,40884,26623,340
3554,529,4,2,34258,19655,385
3555,948,7,5,26240,19556,242
3556,722,5,5,26976,29609,478
3557,885,4,3,17925,17656,223
3558,835,4,2,16768,25689,396
3559,975,7,1,28977,21221,280
3560,617,6,2,2057,23292,381
3561,478,1,1,41326,17673,491
3562,434,8,2,32054,28589,305
3563,243,4,1,26154,12171,81
3564,138,2,2,11780,6776,29
3565,188,4,3,9307,4116,364
3566,801,3,5,23274,1708,118
3567,253,4,2,30594,11879,491
3568,427,3,1,9582,20437,323
3569,790,1,6,17777,7470,421
3570,426,6,1,23170,4605,167
3571,321,4,3,6389,19082,330
3572,945,6,3,31487,9043,347
3573,643,3,4,32818,26409,166
3574,613,2,1,13746,15930,35
3575,90,4,1,37940,18677,218
3576,388,1,4,7393,10276,111
3577,534,8,3,39798,7472,303
3578,158,6,4,32098,18794,279
3579,43,7,5,17215,503,203
3580,34,2,2,14151,2364,292
3581,843,1,5,18575,600,67
3582,859,4,5,27530,19433,191
3583,323,7,2,2631,9632,484
3584,286,3,5,11040,8718,119
3585,308,4,4,35496,9861,29
3586,970,7,2,33661,28934,18
3587,337,5,2,43206,3578,295
3588,559,8,3,28260,15535,75
3589,1012,5,6,28839,15986,261
3590,606,4,2,46151,9502,291
3591,288,4,2,27292,21075,128
3592,1092,4,1,34404,8820,249
3593,159,2,1,28731,19851,170
3594,1095,8,2,10112,5458,24
3595,1083,6,1,4770,4405,350
3596,330,4,2,30235,9706,252
3597,260,7,2,36967,20977,28
3598,574,2,3,7115,20221,295
3599,734,5,3,29389,25567,269
3600,1058,6,6,4847,11743,310
3601,725,3,3,26824,27402,391
3602,265,7,3,49958,28920,384
3603,163,2,6,35321,21245,368
3604,720,5,4,4844,2398,284
3605,269,1,4,28990,25106,336
3606,257,4,2,23818,22827,394
3607,491,1,3,36246,8321,239
3608,150,8,4,21961,28179,25
3609,702,5,5,44130,7773,460
3610,243,7,2,49881,26552,81
3611,237,2,3,25348,28291,80
3612,882,8,6,49212,24946,474
3613,904,8,5,10294,1212,84
3614,264,2,4,2031,882,63
3615,418,8,3,19492,23516,11
3616,846,5,3,21007,1109,426
3617,472,1,6,5563,16735,257
3618,682,6,2,46868,7749,425
3619,443,3,2,14698,8316,11
3620,977,5,6,4114,19045,245
3621,257,4,3,35128,23908,210
3622,875,7,3,24459,5707,232
3623,369,4,4,5911,5460,12
3624,845,7,6,37296,28034,237
3625,811,8,5,40180,18663,262
3626,399,1,1,29554,20856,435
3627,350,4,3,20977,2867,424
3628,827,2,3,47647,14352,453
3629,704,1,1,36038,26941,210
3630,623,4,2,38065,20949,114
3631,1052,2,1,9751,26904,93
3632,451,3,5,14240,29934,97
3633,857,8,5,36254,26553,180
3634,567,2,1,21599,9644,308
3635,25,8,6,31172,20569,419
3636,267,2,1,8866,6029,497
3637,36,3,5,10020,12984,324
3638,511,8,6,13835,20417,487
3639,385,2,1,26502,8610,443
3640,738,7,4,35412,686,230
3641,391,7,6,38875,23535,103
3642,240,8,4,32231,21842,331
3643,146,5,4,13485,5476,435
3644,954,7,3,36955,10928,401
3645,1021,6,6,49057,8771,50
3646,527,8,1,20725,20098,353
3647,818,7,6,5409,9833,51
3648,957,8,2,3212,11732,491
3649,769,8,4,12793,25397,330
3650,401,3,4,43051,19714,192
3651,398,2,2,41601,8686,356
3652,216,8,6,24706,823,27
3653,1057,3,6,41808,7880,285
3654,93,4,5,18235,24893,37
3655,837,7,1,24350,29570,383
3656,1064,5,2,46118,5996,195
3657,557,2,6,23627,7119,328
3658,666,5,3,33543,29799,368
3659,649,1,4,13415,15702,401
3660,45,7,1,41337,22130,471
3661,736,8,5,31846,24654,104
3662,770,5,5,44128,8498,362
3663,1006,6,2,40744,28256,438
3664,875,1,3,18428,29566,253
3665,509,4,6,29561,13821,241
3666,413,2,4,1531,26092,307
3667,997,2,1,29065,26698,68
3668,715,6,1,24866,15137,431
3669,526,2,2,13002,7167,434
3670,508,1,4,47944,23008,286
3671,854,8,1,34396,15060,466
3672,707,7,1,7008,1756,41
3673,621,6,5,20820,12371,47
3674,925,1,6,13489,16644,20
3675,21,6,3,39301,23624,295
3676,780,4,5,31463,3520,25
3677,329,4,2,49870,11307,332
3678,1070,1,6,17356,21867,41
3679,504,1,2,18250,21573,21
3680,619,2,4,18433,13215,353
3681,1001,3,5,45362,3345,323
3682,971,7,2,30128,15164,220
3683,347,3,4,39629,13879,372
3684,227,7,2,15067,9591,131
3685,987,1,5,38755,5470,295
3686,851,2,2,41398,1342,292
3687,195,4,6,23362,19420,422
3688,400,3,5,16700,14240,170
3689,332,3,4,21838,20437,187
3690,85,4,1,45902,27556,468
3691,325,2,3,26585,4836,94
3692,149,6,3,11266,21342,219
3693,380,7,5,41321,9879,230
3694,60,7,5,44173,27036,393
3695,699,3,4,33681,21488,442
3696,454,2,4,30585,1088,132
3697,313,8,2,40043,4468,402
3698,185,8,6,29787,28834,250
3699,634,6,6,44362,18404,154
3700,964,4,3,19377,21231,229
3701,328,4,6,40002,29993,99
3702,57,6,4,9189,2366,451
3703,47,5,6,30439,11618,406
3704,777,1,6,12645,12609,306
3705,566,5,6,3304,14772,31
3706,1085,3,5,12149,2406,162
3707,277,3,3,26396,11246,111
3708,931,7,4,38794,12512,422
3709,1001,4,3,2823,1047,449
3710,115,1,3,42482,21211,271
3711,535,7,3,4445,13900,260
3712,882,1,4,45082,2048,219
3713,381,7,5,35301,1733,416
3714,552,3,3,15085,23868,192
3715,176,8,2,3261,9144,47
3716,76,4,5,13544,20236,467
3717,1019,7,4,49495,10071,123
3718,996,5,2,4283,21140,263
3719,662,8,1,15459,14390,209
3720,217,5,2,6425,24736,182
3721,69,8,3,17418,15096,18
3722,164,1,1,40383,11029,171
3723,788,1,6,45290,15198,80
3724,303,8,1,32959,28742,425
3725,292,2,6,4016,29365,126
3726,502,8,4,46838,24456,145
3727,750,1,1,9365,8029,180
3728,1056,5,5,11615,784,42
3729,1014,5,4,12313,7064,324
3730,440,2,4,4154,28438,495
3731,209,7,3,20651,9775,427
3732,175,2,3,27264,17284,93
3733,393,3,4,41574,17177,150
3734,981,1,6,26383,4707,10
3735,52,3,2,46711,15444,468
3736,451,3,5,48222,27225,261
3737,911,1,2,42229,788,251
3738,65,4,6,28181,6057,108
3739,31,3,6,24746,17361,407
3740,591,1,6,30895,27748,141
3741,946,6,2,17393,8987,175
3742,685,8,1,46409,26468,314
3743,226,2,6,16437,5497,422
3744,930,3,3,32096,16720,343
3745,667,1,5,32165,19886,173
3746,945,1,1,14773,9026,96
3747,330,6,6,41079,22615,352
3748,732,7,6,7980,21710,62
3749,766,7,1,22582,3193,355
3750,450,4,4,26947,15204,297
3751,652,8,4,41026,1001,466
3752,471,1,6,41486,22471,122
3753,98,6,3,20708,6236,380
3754,318,7,3,25834,8462,443
3755,712,8,5,32524,16715,350
3756,583,3,5,41878,17771,483
3757,512,1,4,40135,10976,150
3758,796,7,6,6199,6977,118
3759,323,8,6,3250,14420,451
3760,71,4,4,43160,15387,147
3761,482,7,2,27614,11399,461
3762,492,1,4,30362,4586,153
3763,680,4,2,31898,3586,403
3764,397,6,6,39811,20273,458
3765,722,7,2,9008,15941,456
3766,210,3,6,40637,26540,264
3767,627,7,3,23424,18362,461
3768,1028,6,5,43672,8940,447
3769,829,1,6,27179,15299,173
3770,788,6,3,18338,1329,433
3771,275,8,6,19511,19579,450
3772,68,2,4,2955,28219,380
3773,212,7,4,20476,21902,123
3774,38,8,3,28131,16991,458
3775,30,6,4,48863,17314,345
3776,1015,3,1,10071,19794,366
3777,233,2,2,32958,22903,73
3778,672,1,2,17323,6875,385
3779,294,5,6,37899,19604,473
3780,89,4,6,43264,29522,197
3781,608,7,4,11367,6223,362
3782,954,1,1,14920,24255,139
3783,1044,7,3,17924,18328,163
3784,811,2,5,8554,28535,474
3785,271,1,5,26347,8228,251
3786,462,3,2,8389,16225,389
3787,820,2,1,10621,1820,280
3788,487,8,3,31394,19979,331
3789,781,3,4,34113,19282,288
3790,776,8,2,17125,17289,429
3791,525,6,5,47075,22159,365
3792,663,2,2,48143,1674,88
3793,102,5,4,4217,23642,40
3794,174,4,4,29349,11331,281
3795,236,5,4,46370,12912,174
3796,158,5,5,44077,25651,363
3797,916,5,1,28848,11843,445
3798,989,2,3,46059,15775,215
3799,192,1,2,24609,13017,10
3800,773,2,5,43389,26289,378
3801,334,4,2,35937,1866,41
3802,1063,8,4,45905,4958,52
3803,999,8,4,7338,5877,11
3804,241,4,2,23266,29812,294
3805,119,5,3,42486,20323,125
3806,253,7,5,34751,27151,11
3807,601,2,2,9760,23975,337
3808,893,1,6,25534,4653,495
3809,1018,6,1,36540,1880,247
3810,298,3,6,42327,1531,290
3811,425,1,6,31696,28431,302
3812,882,8,4,34473,1834,211
3813,747,8,6,46966,10293,313
3814,1062,7,2,30256,3095,414
3815,982,5,6,15179,20390,454
3816,918,4,4,18130,23515,93
3817,1048,1,2,23484,4517,314
3818,904,8,1,2352,19397,300
3819,1038,8,5,21567,17131,153
3820,960,7,3,42187,10931,347
3821,131,6,5,7707,8627,361
