LoadID,DateKey,TableName,RecordCount,MissingValues,ErrorCount,LoadDurationSeconds,LoadStatus
1797,884,Product,153972,3535,163,327,Success
1798,1065,Branch,2395,901,352,297,Success
1799,105,Card,180652,2207,353,297,Success
1800,623,Branch,186748,4962,456,156,Success
1801,444,Card,191408,4391,344,245,Success
1802,893,Product,3774,3263,168,293,Success
1803,360,Transaction,35352,3279,208,297,Success
1804,460,Loan,152732,4993,66,635,Success
1805,488,Customer,66617,1230,448,713,Success
1806,316,Account,69936,2623,310,230,Success
1807,278,Account,100838,145,304,175,Success
1808,736,Branch,44795,1993,199,67,Success
1809,629,Loan,166844,1743,128,580,Success
1810,497,Branch,148226,4965,147,31,Success
1811,294,Product,144055,2149,302,508,Success
1812,291,Branch,82609,4104,327,469,Success
1813,386,Loan,114257,1223,13,345,Success
1814,714,Loan,10848,3095,276,591,Success
1815,120,Loan,168997,1931,357,244,Success
1816,597,Account,134935,4009,207,787,Fail
1817,508,Customer,112691,3633,74,637,Success
1818,1066,Account,64917,2668,286,363,Success
1819,485,Transaction,23438,4280,192,416,Success
1820,71,Transaction,154869,1604,467,637,Success
1821,137,Customer,21095,953,434,281,Success
1822,839,Account,79986,4797,332,536,Success
1823,754,Customer,83420,434,128,109,Fail
1824,30,Card,166721,2005,86,116,Success
1825,1086,Branch,144502,4756,25,222,Success
1826,36,Card,93274,704,482,260,Success
1827,484,Transaction,52506,3860,142,277,Success
1828,549,Branch,35452,1487,13,333,Success
1829,911,Account,29560,3043,217,475,Fail
1830,265,Account,57156,2394,386,623,Success
1831,481,Branch,84463,1268,230,578,Success
1832,721,Card,191783,1046,229,315,Success
1833,721,Loan,161085,4692,10,39,Success
1834,697,Card,145304,2390,72,55,Success
1835,500,Card,168962,3042,172,112,Success
1836,30,Branch,30376,529,200,717,Success
1837,990,Branch,139214,4351,275,749,Success
1838,719,Branch,172693,3238,185,668,Success
1839,698,Account,183439,3352,337,491,Success
1840,285,Loan,37431,2159,56,25,Success
1841,32,Card,45383,2200,91,596,Success
1842,1019,Account,86121,2533,183,254,Success
1843,571,Loan,77585,252,368,455,Success
1844,904,Card,121892,3552,317,606,Success
1845,822,Account,160636,2905,199,693,Success
1846,451,Loan,92736,2123,33,710,Success
1847,867,Branch,144321,1586,47,728,Success
1848,1040,Customer,62210,2291,221,525,Success
1849,743,Card,76124,2179,449,291,Success
1850,143,Transaction,5867,2729,68,459,Success
1851,79,Card,7688,1265,473,410,Success
1852,656,Account,91409,1168,459,388,Success
1853,560,Transaction,123388,1259,178,283,Success
1854,1089,Loan,93136,2594,278,744,Success
1855,602,Product,91198,698,141,71,Success
1856,707,Account,173558,1520,252,609,Success
1857,252,Card,178316,355,338,36,Success
1858,524,Branch,11851,4357,165,644,Success
1859,16,Loan,30867,429,35,540,Success
1860,936,Loan,36244,1188,154,147,Success
1861,121,Transaction,90214,1764,206,439,Success
1862,45,Account,167697,500,10,585,Success
1863,962,Customer,5173,4948,145,213,Success
1864,773,Branch,7250,488,144,745,Success
1865,684,Branch,15737,1866,300,445,Success
1866,640,Customer,109757,4228,381,108,Success
1867,492,Loan,139197,636,144,284,Success
1868,462,Branch,15735,1928,286,110,Success
1869,1077,Product,53704,100,330,386,Success
1870,173,Transaction,121026,3291,340,46,Success
1871,3,Loan,134292,1334,165,425,Success
1872,783,Product,22738,4233,302,695,Success
1873,49,Branch,81217,2940,279,656,Success
1874,857,Card,151529,2491,82,741,Success
1875,625,Loan,128974,1858,231,705,Success
1876,890,Account,15668,1566,390,697,Success
1877,135,Card,42750,3686,294,691,Success
1878,825,Customer,68241,289,285,478,Success
1879,93,Transaction,170151,1150,10,247,Fail
1880,361,Card,7361,3069,248,156,Success
1881,564,Customer,86047,3251,135,231,Success
1882,551,Account,192111,2340,68,132,Success
1883,121,Account,38352,3606,364,350,Success
1884,438,Loan,54576,4421,349,734,Success
1885,629,Customer,192175,53,329,166,Success
1886,866,Account,126569,1427,362,743,Success
1887,631,Branch,140368,1428,431,640,Fail
1888,631,Loan,179675,3581,271,512,Success
1889,531,Branch,52070,2442,86,430,Success
1890,466,Transaction,136469,1669,326,131,Success
1891,297,Branch,30144,4177,495,510,Success
1892,267,Account,46817,3731,32,333,Success
1893,927,Branch,181413,4990,393,125,Success
1894,1049,Loan,164530,2185,473,168,Success
1895,727,Branch,86261,874,19,169,Success
1896,724,Product,187426,24,369,230,Fail
1897,93,Branch,136421,4271,15,86,Success
1898,867,Account,166385,2150,270,640,Success
1899,872,Loan,177501,2362,406,546,Success
1900,514,Customer,111297,354,393,778,Success
1901,687,Card,179980,1607,475,115,Success
1902,166,Card,10271,1270,130,261,Success
1903,526,Transaction,84329,754,56,436,Success
1904,319,Transaction,127650,1128,249,157,Success
1905,454,Product,121386,2260,102,415,Success
1906,40,Loan,46277,6,370,368,Success
1907,837,Account,79726,1237,6,98,Success
1908,504,Account,174939,2582,486,717,Success
1909,593,Branch,86481,2426,227,432,Success
1910,20,Loan,35276,2385,405,200,Fail
1911,878,Branch,98075,3226,435,649,Success
1912,314,Card,79193,2063,20,341,Success
1913,267,Account,151597,3839,81,679,Fail
1914,586,Account,133265,389,73,205,Success
1915,84,Transaction,139717,3264,162,720,Success
1916,556,Branch,88190,4208,270,371,Success
1917,989,Product,7394,4589,40,368,Success
1918,861,Card,183612,3585,15,689,Success
1919,373,Customer,108130,2268,411,286,Success
1920,791,Account,11426,1075,312,697,Success
1921,983,Customer,67382,1611,82,692,Success
1922,299,Branch,151983,4168,474,30,Success
1923,502,Branch,26513,4960,277,355,Success
1924,110,Account,116426,1872,375,783,Success
1925,976,Transaction,120077,1034,495,502,Success
1926,933,Account,72683,1942,181,307,Success
1927,416,Loan,103108,2342,362,568,Success
1928,503,Account,67125,1596,319,50,Success
1929,300,Card,101548,4532,247,776,Success
1930,993,Customer,196189,3448,236,631,Success
1931,437,Branch,49885,20,370,645,Success
1932,1094,Account,199674,2743,478,71,Success
1933,710,Account,28165,1836,296,267,Success
1934,965,Card,54586,2986,240,20,Success
1935,833,Customer,183656,1626,232,44,Success
1936,665,Transaction,48770,2321,243,325,Success
1937,298,Branch,194242,4313,273,351,Success
1938,641,Transaction,19345,4284,361,527,Success
1939,544,Account,131085,1355,129,32,Success
1940,74,Customer,20062,1411,325,70,Fail
1941,181,Customer,148142,4829,303,475,Success
1942,522,Customer,77515,898,199,194,Success
1943,49,Product,63458,2301,485,582,Success
1944,1037,Account,175068,993,393,202,Success
1945,483,Transaction,10013,1734,213,233,Success
1946,758,Card,33762,2489,79,404,Success
1947,742,Transaction,14905,4750,4,50,Fail
1948,958,Account,64318,2792,275,391,Success
1949,877,Loan,10409,1160,201,284,Success
1950,465,Transaction,108462,1638,332,509,Success
1951,866,Card,192301,3407,430,548,Success
1952,245,Branch,85759,1852,33,617,Success
1953,25,Card,25671,2222,358,714,Success
1954,921,Branch,179983,1505,455,489,Success
1955,655,Customer,139530,4136,441,771,Success
1956,732,Transaction,29572,4218,299,176,Success
1957,607,Card,26142,4767,106,585,Success
1958,453,Customer,13213,4895,122,508,Success
1959,805,Customer,82444,2274,51,487,Success
1960,622,Product,66989,330,331,373,Success
1961,294,Product,109087,2552,167,611,Success
1962,717,Loan,178488,3012,463,675,Success
1963,745,Customer,110215,2464,145,408,Success
1964,809,Transaction,184260,4430,385,533,Success
1965,478,Transaction,54194,1927,483,62,Success
1966,404,Transaction,133239,1008,415,499,Success
1967,1025,Loan,25699,4299,312,151,Success
1968,475,Account,5392,340,67,560,Success
1969,455,Product,30479,671,238,564,Success
1970,305,Branch,128217,230,152,558,Success
1971,334,Customer,140040,4453,367,98,Success
1972,437,Loan,167011,1068,127,231,Success
1973,481,Branch,63227,3382,230,195,Success
1974,881,Customer,142115,4102,48,356,Success
1975,74,Transaction,107609,3259,202,313,Success
1976,696,Product,139159,1480,331,374,Success
1977,804,Loan,144134,4738,283,440,Fail
1978,98,Transaction,125592,1535,23,29,Success
1979,434,Card,89736,3717,422,78,Success
1980,387,Loan,149472,2407,400,162,Success
1981,296,Loan,126570,4423,300,701,Success
1982,949,Loan,129457,110,314,687,Success
1983,782,Card,44386,2451,93,268,Success
1984,659,Loan,19750,1628,144,296,Fail
1985,180,Loan,154282,1141,165,442,Success
1986,383,Loan,175691,4526,147,554,Success
1987,940,Transaction,10192,2362,479,731,Success
1988,29,Transaction,134801,4514,276,544,Success
1989,7,Account,35004,4837,84,380,Success
1990,456,Product,150890,3319,423,707,Success
1991,365,Branch,50930,3413,69,719,Fail
1992,754,Account,103928,2056,34,128,Success
1993,423,Product,137777,3048,61,796,Success
1994,370,Branch,60869,1417,405,627,Success
1995,187,Branch,66552,1175,378,798,Success
1996,365,Transaction,114632,4753,54,230,Success
1997,216,Transaction,89976,2607,324,556,Success
1998,905,Transaction,158702,3251,262,694,Fail
1999,226,Card,157339,4839,27,554,Success
2000,638,Branch,173727,422,191,402,Success
2001,1061,Transaction,151548,622,455,276,Success
2002,560,Product,141393,1371,320,87,Success
2003,504,Transaction,101103,60,97,491,Success
2004,62,Branch,155381,4254,368,682,Success
2005,949,Loan,111488,4887,21,787,Success
2006,751,Loan,36551,2940,166,61,Success
2007,383,Branch,126550,1688,270,532,Success
2008,804,Loan,137186,738,316,394,Success
2009,994,Transaction,43752,2759,434,632,Success
2010,144,Transaction,52561,3129,17,584,Success
2011,683,Loan,18646,1733,240,498,Success
2012,708,Customer,73275,1163,250,762,Success
2013,614,Loan,147404,1785,355,592,Success
2014,107,Account,57834,659,27,158,Success
2015,982,Card,2503,1026,18,487,Success
2016,670,Account,48919,387,421,726,Success
2017,900,Customer,92699,4222,479,590,Success
2018,689,Account,98099,2205,48,692,Fail
2019,820,Account,89860,1648,257,190,Success
2020,784,Card,51810,1856,75,126,Success
2021,682,Customer,198600,3223,376,360,Success
2022,484,Loan,164366,4283,167,171,Success
2023,278,Account,8515,105,294,395,Success
2024,994,Customer,65086,4016,203,451,Success
2025,101,Transaction,160710,2728,231,634,Success
2026,594,Loan,71574,1408,65,597,Success
2027,343,Branch,121246,4135,195,130,Success
2028,335,Product,101288,3180,48,630,Success
2029,70,Transaction,87399,3247,76,127,Fail
2030,435,Account,74468,4855,431,376,Success
2031,669,Transaction,55930,3578,207,553,Success
2032,818,Product,54562,430,256,783,Success
2033,469,Customer,139991,1584,8,458,Success
2034,1085,Product,183035,2319,247,222,Success
2035,1053,Product,85817,2947,321,393,Success
2036,723,Transaction,163640,4687,129,517,Success
2037,210,Customer,153153,2969,159,560,Success
2038,1075,Transaction,148758,4303,224,601,Success
2039,103,Loan,102994,4182,387,286,Success
2040,923,Card,188262,2680,287,481,Fail
2041,848,Loan,9247,4303,446,393,Success
2042,341,Branch,147457,4341,58,266,Success
2043,171,Loan,61818,854,356,592,Success
2044,685,Branch,130998,4109,385,783,Success
2045,8,Customer,12865,2308,36,797,Success
2046,882,Loan,55400,4150,132,66,Success
2047,792,Branch,143886,4844,407,446,Success
2048,630,Customer,121951,2315,472,186,Success
2049,981,Card,44066,3219,184,546,Success
2050,210,Product,142502,3972,146,439,Success
2051,857,Transaction,159677,25,245,189,Success
2052,758,Loan,88540,3947,268,662,Success
2053,185,Card,119555,1853,212,248,Success
2054,915,Transaction,15120,3834,113,53,Success
2055,456,Card,175078,3088,497,655,Success
2056,858,Account,183424,4742,449,290,Success
2057,938,Loan,39364,3018,489,76,Success
2058,1064,Transaction,93280,2866,97,40,Fail
2059,394,Product,186186,489,137,676,Fail
2060,31,Card,160701,2734,467,434,Success
2061,684,Account,161250,4254,232,681,Success
2062,830,Product,18094,4489,382,419,Success
2063,968,Transaction,186861,4082,389,420,Success
2064,909,Transaction,80656,2364,110,730,Success
2065,1076,Product,162242,4864,143,493,Success
2066,604,Card,158608,1713,172,669,Success
2067,990,Branch,92093,4436,90,761,Success
2068,955,Product,17764,795,441,625,Fail
2069,890,Loan,142609,3368,191,625,Success
2070,755,Loan,96767,1016,371,545,Success
2071,138,Branch,117592,3186,364,519,Success
2072,50,Product,74085,1532,296,402,Success
2073,1093,Account,163389,180,426,593,Success
2074,375,Customer,33865,26,164,85,Success
2075,966,Customer,87054,1919,355,309,Success
2076,892,Branch,165846,3506,366,432,Fail
2077,945,Product,166588,2229,42,445,Success
2078,859,Loan,9382,137,359,282,Success
2079,523,Transaction,111827,3766,233,430,Success
2080,442,Branch,107553,180,222,162,Success
2081,35,Customer,47576,3944,147,521,Success
2082,830,Branch,10498,1535,6,48,Success
2083,269,Loan,88230,1378,146,59,Success
2084,550,Branch,184237,4952,98,563,Success
2085,255,Account,69609,936,481,512,Success
2086,39,Transaction,9946,4966,75,501,Success
2087,171,Card,91675,978,13,494,Success
2088,91,Transaction,106275,4676,435,704,Success
2089,357,Product,97237,2453,101,464,Success
2090,508,Account,130143,4531,58,192,Success
2091,31,Branch,158663,782,107,191,Success
2092,454,Transaction,126000,4219,297,732,Success
2093,280,Loan,185328,3499,184,263,Success
2094,678,Loan,114101,1422,85,680,Fail
2095,288,Customer,142121,1440,123,255,Success
2096,531,Branch,131411,4946,8,573,Success
2097,376,Branch,32646,29,269,435,Success
2098,614,Card,121010,961,218,202,Success
2099,976,Loan,50857,362,221,515,Success
2100,379,Account,72577,1244,194,661,Success
2101,849,Branch,126029,2904,372,346,Success
2102,666,Account,47261,4448,319,553,Success
2103,567,Transaction,151193,2556,295,640,Success
2104,108,Loan,153671,823,302,288,Success
2105,913,Product,57000,1539,483,680,Success
2106,711,Branch,195439,3260,21,344,Success
2107,859,Branch,170579,2849,238,198,Success
2108,301,Card,96221,4089,292,711,Success
2109,94,Branch,81764,141,177,167,Success
2110,753,Transaction,20872,1632,461,149,Success
2111,671,Branch,151389,171,23,115,Success
2112,862,Customer,117013,1960,236,160,Success
2113,407,Account,129550,3879,144,554,Success
2114,46,Product,177218,3153,284,500,Success
2115,983,Account,118140,4167,218,187,Success
2116,1071,Loan,40712,4190,358,700,Success
2117,620,Branch,119136,3833,497,601,Success
2118,757,Transaction,136381,3637,175,400,Fail
2119,10,Customer,82764,1911,327,204,Success
2120,980,Transaction,188198,4090,142,572,Success
2121,330,Product,104543,1057,470,682,Success
2122,694,Transaction,7946,2403,389,407,Success
2123,843,Account,110827,1597,384,256,Success
2124,748,Loan,79808,335,384,570,Success
2125,626,Account,26926,4104,382,659,Success
2126,789,Account,5960,146,124,524,Success
2127,174,Account,44545,242,78,607,Success
2128,1083,Transaction,155769,2960,420,101,Success
2129,384,Branch,41300,2746,399,71,Success
2130,260,Customer,168624,2268,154,124,Success
2131,839,Account,159147,118,498,461,Success
2132,68,Loan,4776,3021,221,428,Success
2133,1017,Product,103571,3189,261,747,Success
2134,17,Product,150373,2730,415,348,Success
2135,1058,Product,115962,1866,235,705,Success
2136,1038,Customer,160088,1795,116,612,Success
2137,924,Product,174943,1766,100,565,Success
2138,708,Account,113214,1339,87,209,Success
2139,919,Loan,197655,1481,4,747,Success
2140,140,Branch,150571,3072,260,511,Success
2141,1038,Loan,185964,3331,450,367,Success
2142,937,Card,181657,1290,350,274,Success
2143,897,Customer,6172,4070,247,234,Success
2144,822,Loan,158896,4075,0,465,Success
2145,387,Account,59354,4731,167,22,Success
2146,950,Card,168175,3345,211,573,Success
2147,972,Product,174345,1813,304,731,Success
2148,924,Branch,29851,175,398,274,Success
2149,646,Transaction,48206,1659,144,521,Fail
2150,537,Account,87917,1619,128,325,Success
2151,589,Product,58839,3396,176,100,Success
2152,695,Loan,59276,1892,350,570,Success
2153,243,Card,33652,2764,194,83,Success
2154,41,Customer,41037,2596,452,260,Success
2155,782,Customer,68576,1303,377,615,Success
2156,160,Product,124313,2163,55,35,Success
2157,413,Product,150021,4013,153,395,Success
2158,925,Customer,71389,4613,345,799,Success
2159,80,Account,193953,3687,391,107,Success
2160,187,Branch,141009,4080,49,766,Success
2161,220,Loan,6900,1233,41,662,Success
2162,689,Customer,152541,747,468,405,Success
2163,837,Branch,188524,4369,77,252,Success
2164,226,Customer,102393,801,207,719,Success
2165,610,Product,193532,3148,412,373,Success
2166,277,Customer,196856,1499,342,582,Success
2167,139,Loan,24904,4861,408,515,Success
2168,1020,Customer,150322,3728,153,80,Success
2169,827,Account,36070,4118,370,576,Success
2170,178,Account,189477,4242,473,369,Success
