TransactionID,CustomerID,DateKey,Amount,Channel,TransactionType,IsFlagged
3547,465,1025,17009,POS,Transfer,0
3548,2404,369,51906,ATM,Withdrawal,0
3549,1072,434,24451,Online,Transfer,0
3550,1713,349,44450,Online,Transfer,0
3551,1317,1001,47781,Online,Transfer,0
3552,897,709,31869,POS,Deposit,0
3553,2903,121,30997,POS,Withdrawal,0
3554,1577,216,34971,Online,Withdrawal,1
3555,1405,159,80933,ATM,Withdrawal,0
3556,1952,319,63248,ATM,Transfer,0
3557,1106,780,91331,ATM,Transfer,0
3558,2326,1080,39619,ATM,Transfer,0
3559,4,373,64408,POS,Deposit,0
3560,2154,571,25547,POS,Deposit,0
3561,538,116,87318,ATM,Deposit,0
3562,1387,582,30224,POS,Withdrawal,0
3563,1728,604,83075,ATM,Payment,0
3564,2861,513,48793,POS,Deposit,0
3565,843,74,66067,ATM,Deposit,0
3566,2874,1066,22491,POS,Withdrawal,0
3567,681,708,38013,POS,Payment,0
3568,1139,291,31683,Online,Withdrawal,0
3569,1743,496,27421,Online,Payment,0
3570,2003,295,42546,ATM,Payment,0
3571,2622,1083,95471,POS,Withdrawal,0
3572,908,903,58106,ATM,Transfer,0
3573,1719,863,36585,Online,Deposit,0
3574,801,607,95734,POS,Withdrawal,0
3575,469,797,63733,Online,Deposit,0
3576,1104,885,50041,ATM,Withdrawal,0
3577,1999,516,55812,POS,Deposit,0
3578,2663,33,26163,POS,Withdrawal,0
3579,1550,623,82247,POS,Withdrawal,0
3580,719,1045,56467,POS,Deposit,0
3581,1471,715,90955,POS,Withdrawal,0
3582,1253,795,72189,Online,Transfer,0
3583,1083,413,84332,Online,Withdrawal,0
3584,1833,965,98024,POS,Transfer,0
3585,299,28,61178,ATM,Payment,0
3586,2482,438,70094,Online,Deposit,1
3587,2338,139,3133,ATM,Deposit,0
3588,2938,547,65581,POS,Withdrawal,0
3589,1532,216,81550,Online,Deposit,0
3590,928,209,2359,POS,Transfer,0
3591,2822,136,51734,ATM,Transfer,0
3592,704,722,82450,ATM,Payment,0
3593,1182,1068,80270,POS,Transfer,0
3594,490,910,9284,POS,Withdrawal,0
3595,1534,726,17966,ATM,Deposit,0
3596,1598,310,84437,Online,Payment,0
3597,1540,724,80710,ATM,Deposit,0
3598,106,922,92424,POS,Transfer,0
3599,1234,211,46914,ATM,Withdrawal,0
3600,1713,395,74854,Online,Payment,0
3601,2174,246,26291,ATM,Payment,0
3602,2327,857,81818,Online,Payment,0
3603,1387,16,23358,POS,Transfer,0
3604,1251,84,99650,Online,Deposit,0
3605,704,819,61469,ATM,Withdrawal,1
3606,2720,761,26025,POS,Transfer,0
3607,850,1039,43783,ATM,Payment,0
3608,248,674,24346,POS,Transfer,0
3609,1866,1034,15360,Online,Deposit,0
3610,54,20,36257,Online,Withdrawal,0
3611,1670,548,28152,POS,Payment,0
3612,2899,995,13216,POS,Payment,0
3613,298,434,88680,ATM,Payment,0
3614,1411,668,72292,Online,Deposit,0
3615,2185,883,72362,Online,Withdrawal,0
3616,2171,815,61280,Online,Deposit,0
3617,182,58,50279,ATM,Deposit,0
3618,1066,688,38578,Online,Deposit,0
3619,1577,428,6325,POS,Transfer,0
3620,699,1054,46679,POS,Withdrawal,0
3621,1097,1020,19089,ATM,Transfer,0
3622,1333,284,84504,ATM,Withdrawal,0
3623,253,837,81808,ATM,Deposit,0
3624,459,668,67635,POS,Payment,0
3625,78,172,41559,Online,Payment,0
3626,341,109,82608,Online,Payment,0
3627,1701,999,26914,ATM,Withdrawal,0
3628,21,120,85069,ATM,Transfer,0
3629,2304,1057,88937,POS,Transfer,0
3630,258,604,56040,POS,Deposit,0
3631,1634,451,89382,ATM,Payment,0
3632,2842,933,76046,Online,Deposit,0
3633,2484,114,15100,Online,Payment,0
3634,1729,88,58098,Online,Payment,0
3635,2613,150,2012,POS,Transfer,0
3636,1112,640,13282,ATM,Payment,0
3637,1012,258,12392,ATM,Deposit,0
3638,2702,466,77373,Online,Payment,0
3639,924,933,76884,ATM,Deposit,0
3640,2923,811,74826,Online,Payment,0
3641,1004,442,95276,ATM,Withdrawal,0
3642,428,731,44741,POS,Payment,0
3643,293,785,24560,POS,Deposit,1
3644,586,867,12148,POS,Deposit,0
3645,2225,339,46294,Online,Payment,0
3646,1218,858,63410,ATM,Transfer,0
3647,622,731,38749,Online,Transfer,0
3648,1926,571,90532,ATM,Withdrawal,1
3649,2676,1035,32542,POS,Transfer,0
3650,270,304,29047,POS,Deposit,0
3651,138,887,38496,ATM,Withdrawal,1
3652,2084,763,88243,Online,Deposit,0
3653,158,551,25908,POS,Deposit,0
3654,42,1053,32113,ATM,Transfer,0
3655,2700,937,39864,Online,Transfer,0
3656,1454,819,93939,POS,Payment,0
3657,868,1008,78645,POS,Deposit,0
3658,2893,451,44083,Online,Deposit,0
3659,278,657,74519,Online,Deposit,0
3660,2621,321,55928,Online,Payment,0
3661,1533,588,55196,Online,Deposit,0
3662,2552,467,13844,Online,Transfer,0
3663,2667,989,44194,Online,Deposit,0
3664,1825,749,93685,Online,Payment,0
3665,2763,64,67994,Online,Payment,0
3666,1254,268,45366,ATM,Deposit,0
3667,1913,768,22257,POS,Transfer,0
3668,2395,487,99015,POS,Payment,0
3669,1984,199,82021,POS,Transfer,0
3670,2483,319,59946,POS,Deposit,0
3671,2053,830,71889,ATM,Transfer,0
3672,180,158,31199,ATM,Payment,0
3673,805,381,85100,POS,Deposit,0
3674,2284,276,53240,ATM,Deposit,0
3675,2980,584,43966,ATM,Payment,0
3676,631,76,74641,ATM,Deposit,0
3677,1347,208,54715,Online,Transfer,0
3678,1507,505,66722,POS,Withdrawal,0
3679,2812,424,2967,Online,Deposit,0
3680,935,631,35044,ATM,Payment,0
3681,2691,205,27468,ATM,Withdrawal,0
3682,26,352,36271,ATM,Deposit,0
3683,2050,1000,71071,Online,Withdrawal,0
3684,2646,24,33626,Online,Withdrawal,1
3685,2531,353,92636,POS,Payment,0
3686,416,608,75746,ATM,Payment,0
3687,1915,929,50242,POS,Withdrawal,0
3688,2626,420,63083,ATM,Payment,0
3689,466,440,29483,POS,Deposit,0
3690,2170,517,23883,ATM,Payment,0
3691,1593,684,25037,Online,Payment,0
3692,1224,976,66175,ATM,Payment,0
3693,2101,937,64907,ATM,Withdrawal,0
3694,1041,732,15571,POS,Payment,0
3695,744,17,39178,ATM,Transfer,0
3696,1185,801,61825,ATM,Withdrawal,0
3697,2075,746,27411,Online,Transfer,0
3698,720,937,19092,ATM,Deposit,0
3699,1878,1073,21542,Online,Deposit,0
3700,772,966,30479,ATM,Deposit,0
3701,2835,492,86544,POS,Payment,0
3702,1775,473,84429,ATM,Withdrawal,0
3703,395,776,41768,Online,Deposit,0
3704,12,472,10826,Online,Deposit,0
3705,1681,926,91833,POS,Transfer,0
3706,2323,185,70032,POS,Transfer,0
3707,177,55,54053,POS,Transfer,0
3708,554,573,22267,ATM,Payment,0
3709,473,735,85336,ATM,Payment,0
3710,1455,675,79236,POS,Payment,0
3711,2907,528,79575,Online,Transfer,1
3712,1702,107,61424,POS,Payment,0
3713,2493,570,72375,Online,Deposit,0
3714,2034,249,85506,Online,Deposit,1
3715,2427,736,6075,POS,Withdrawal,0
3716,759,511,28803,POS,Withdrawal,0
3717,88,334,69781,ATM,Withdrawal,0
3718,1375,712,93141,ATM,Transfer,0
3719,1414,206,86716,ATM,Deposit,1
3720,2998,438,59736,Online,Deposit,0
3721,2035,1030,75395,POS,Transfer,0
3722,1015,966,93958,ATM,Transfer,0
3723,2644,298,22159,ATM,Transfer,0
3724,1510,766,74482,POS,Withdrawal,0
3725,1965,138,69237,Online,Payment,0
3726,1120,654,79820,Online,Withdrawal,0
3727,124,1038,99719,Online,Deposit,1
3728,2900,428,81294,ATM,Transfer,0
3729,2732,71,83717,POS,Payment,0
3730,2208,483,74448,POS,Deposit,0
3731,896,76,1981,Online,Transfer,0
3732,2837,348,80828,Online,Deposit,0
3733,1780,265,86621,POS,Withdrawal,1
3734,1086,483,47823,POS,Transfer,1
3735,1616,295,30720,Online,Payment,0
3736,2090,418,2292,ATM,Payment,0
3737,2872,596,96257,ATM,Withdrawal,0
3738,2985,122,6903,POS,Payment,0
3739,2862,9,32310,POS,Transfer,0
3740,737,113,49440,POS,Deposit,0
3741,1189,765,8828,ATM,Withdrawal,0
3742,1607,612,75561,POS,Transfer,0
3743,871,980,90595,ATM,Transfer,0
3744,2858,88,48900,Online,Deposit,0
3745,361,658,79111,POS,Transfer,0
3746,2748,90,80566,Online,Withdrawal,0
3747,2506,59,99170,ATM,Payment,0
3748,2842,698,95687,POS,Payment,1
3749,2144,1003,44277,ATM,Deposit,0
3750,2295,348,46702,POS,Withdrawal,0
3751,2633,452,18910,Online,Deposit,0
3752,414,194,80953,ATM,Payment,0
3753,1460,773,36133,Online,Transfer,0
3754,2443,203,92003,ATM,Withdrawal,0
3755,1194,425,14767,ATM,Transfer,0
3756,2691,587,36341,POS,Deposit,1
3757,953,241,71071,ATM,Deposit,0
3758,1988,347,14733,Online,Transfer,0
3759,2357,269,81739,POS,Withdrawal,0
3760,648,787,34601,Online,Payment,0
3761,722,809,73175,POS,Deposit,0
3762,2142,851,52713,POS,Withdrawal,1
3763,1198,606,13077,Online,Deposit,0
3764,59,987,943,Online,Payment,0
3765,464,1024,50754,Online,Withdrawal,0
3766,2272,189,41253,POS,Deposit,0
3767,1511,57,70445,ATM,Withdrawal,0
3768,1219,256,27759,ATM,Payment,0
3769,1794,549,34254,POS,Transfer,1
3770,508,99,13473,Online,Transfer,0
3771,1245,771,99933,ATM,Transfer,0
3772,2493,990,25415,ATM,Payment,0
3773,2178,583,70967,ATM,Withdrawal,1
3774,1704,1092,66079,POS,Payment,0
3775,1623,432,16517,POS,Deposit,0
3776,2115,762,12620,POS,Deposit,0
3777,2533,281,92366,POS,Withdrawal,0
3778,1237,543,96538,ATM,Deposit,0
3779,2343,569,55238,Online,Withdrawal,0
3780,2565,880,11947,ATM,Deposit,0
3781,1274,853,17222,Online,Transfer,0
3782,2775,408,485,ATM,Withdrawal,0
3783,1528,179,81611,Online,Deposit,0
3784,139,920,66560,Online,Transfer,0
3785,2392,584,6602,POS,Payment,0
3786,904,746,2405,Online,Payment,0
3787,235,1013,40690,ATM,Transfer,0
3788,544,45,65627,ATM,Payment,0
3789,582,1053,1087,POS,Withdrawal,0
3790,1800,46,38994,ATM,Deposit,0
3791,1448,279,96353,POS,Deposit,0
3792,1802,440,17482,ATM,Deposit,0
3793,444,20,50689,POS,Payment,0
3794,362,756,3984,Online,Transfer,0
3795,1666,771,81948,Online,Payment,0
3796,1692,147,79709,POS,Transfer,0
3797,2750,619,71962,POS,Transfer,0
3798,2129,696,48355,Online,Transfer,0
3799,1991,922,70976,POS,Withdrawal,0
3800,398,1079,10091,POS,Payment,0
3801,68,879,60688,Online,Payment,0
3802,2414,371,8381,Online,Payment,0
3803,2347,262,59901,POS,Deposit,0
3804,2371,989,17280,POS,Transfer,0
3805,538,405,20344,Online,Withdrawal,0
3806,2505,323,53795,Online,Deposit,0
3807,337,508,51067,POS,Transfer,0
3808,1682,127,62314,POS,Withdrawal,0
3809,2428,855,11773,Online,Deposit,0
3810,112,1045,39021,Online,Transfer,0
3811,1432,26,65025,Online,Payment,0
3812,2906,959,31504,Online,Payment,0
3813,2907,547,27918,ATM,Withdrawal,0
3814,2523,698,67440,Online,Payment,0
3815,1143,57,40064,Online,Withdrawal,0
3816,189,472,12655,ATM,Transfer,0
3817,398,523,47738,Online,Payment,0
3818,2627,390,83750,Online,Payment,0
3819,144,723,29450,Online,Payment,0
3820,401,790,95751,Online,Payment,0
3821,1208,361,2697,ATM,Deposit,0
3822,1448,854,47156,Online,Payment,0
3823,849,902,90766,ATM,Withdrawal,0
3824,2545,583,11597,Online,Deposit,0
3825,1150,730,81651,ATM,Payment,0
3826,1904,437,97502,Online,Withdrawal,0
3827,948,1038,54333,POS,Withdrawal,0
3828,371,238,57768,POS,Transfer,0
3829,584,873,93658,Online,Withdrawal,0
3830,644,338,55000,ATM,Payment,0
3831,167,643,87262,Online,Deposit,0
3832,307,79,83149,POS,Payment,0
3833,2554,757,51254,POS,Payment,0
3834,2144,269,15900,POS,Payment,0
3835,80,386,85638,ATM,Payment,1
3836,962,234,98901,Online,Deposit,0
3837,1306,938,69401,ATM,Deposit,0
3838,744,406,79850,POS,Deposit,0
3839,773,437,32376,ATM,Withdrawal,0
3840,2287,1074,52157,Online,Transfer,0
3841,1929,791,5040,Online,Transfer,0
3842,255,196,90231,ATM,Withdrawal,0
3843,1650,857,20451,POS,Withdrawal,0
3844,1229,486,59026,Online,Payment,0
3845,1805,628,22922,POS,Payment,1
3846,1503,869,24934,ATM,Transfer,0
3847,447,337,51547,Online,Deposit,1
3848,2846,752,26203,POS,Transfer,0
3849,2953,29,46708,ATM,Withdrawal,1
3850,559,18,79791,ATM,Transfer,0
3851,2830,385,99429,ATM,Deposit,0
3852,2351,141,65839,POS,Payment,0
3853,302,1001,19933,POS,Transfer,0
3854,2885,525,29397,ATM,Deposit,0
3855,502,522,48501,POS,Withdrawal,0
3856,2798,596,9905,Online,Transfer,0
3857,1709,958,70746,Online,Payment,0
3858,258,288,79563,POS,Withdrawal,0
3859,1447,855,29552,Online,Payment,0
3860,183,616,2724,Online,Transfer,0
3861,134,181,39010,Online,Payment,0
3862,2687,270,43695,POS,Withdrawal,1
3863,173,525,30516,ATM,Payment,0
3864,2224,562,6651,POS,Transfer,0
3865,2512,1093,43419,ATM,Deposit,0
3866,82,121,2263,POS,Payment,0
3867,101,333,94930,Online,Withdrawal,0
3868,2726,349,35293,ATM,Transfer,0
3869,270,150,33384,POS,Deposit,0
3870,1640,660,10926,ATM,Transfer,0
3871,861,351,19295,Online,Deposit,0
3872,1068,865,49215,Online,Payment,1
3873,320,303,95672,POS,Payment,0
3874,64,182,53405,ATM,Deposit,0
3875,2811,176,7023,POS,Deposit,0
3876,2749,969,74283,POS,Transfer,0
3877,2833,27,806,ATM,Payment,0
3878,2166,926,60011,Online,Withdrawal,0
3879,1734,357,13711,Online,Payment,0
3880,476,308,13819,ATM,Withdrawal,0
3881,595,773,90681,POS,Payment,0
3882,2379,377,36408,ATM,Deposit,0
3883,2179,845,44686,POS,Deposit,1
3884,260,962,62462,Online,Payment,0
3885,2870,255,78738,ATM,Payment,0
3886,2912,427,14470,POS,Withdrawal,0
3887,1402,223,32007,POS,Payment,0
3888,2973,573,24366,POS,Transfer,0
3889,2046,176,17911,ATM,Payment,0
3890,686,274,85633,ATM,Transfer,0
3891,982,304,15866,POS,Withdrawal,0
3892,763,700,19247,ATM,Transfer,0
3893,1318,219,38308,ATM,Transfer,0
3894,2154,937,93159,POS,Transfer,0
3895,863,331,39064,ATM,Transfer,0
3896,1194,908,8135,POS,Deposit,0
3897,155,171,74757,POS,Payment,0
3898,2278,424,19534,ATM,Withdrawal,0
3899,1256,626,32060,POS,Transfer,0
3900,2839,180,34823,Online,Withdrawal,0
3901,2421,1084,1792,ATM,Payment,0
3902,415,255,43818,ATM,Payment,0
3903,2991,769,99402,Online,Deposit,0
3904,1935,816,18015,POS,Payment,0
3905,2516,289,40084,Online,Transfer,0
3906,1126,229,66904,ATM,Transfer,0
3907,897,352,9080,POS,Transfer,0
3908,2802,281,60180,ATM,Deposit,0
3909,363,991,48385,ATM,Payment,0
3910,87,278,40219,ATM,Transfer,0
3911,2097,1045,66697,POS,Deposit,0
3912,1090,1051,99472,POS,Transfer,0
3913,1461,1092,66267,Online,Withdrawal,0
3914,908,121,51521,POS,Payment,0
3915,2231,1047,25659,POS,Payment,0
3916,1821,620,11182,ATM,Payment,0
3917,1490,302,11852,Online,Withdrawal,0
3918,863,842,16653,POS,Transfer,0
3919,802,152,77047,Online,Transfer,0
3920,86,799,23120,POS,Withdrawal,0
3921,1672,325,8366,ATM,Deposit,0
3922,1904,701,3115,POS,Deposit,0
3923,1666,409,7288,Online,Withdrawal,0
3924,2985,656,7522,ATM,Payment,0
3925,1377,455,12449,ATM,Payment,0
3926,1480,230,97040,Online,Withdrawal,0
3927,2772,291,41657,POS,Payment,0
3928,2104,720,83745,Online,Withdrawal,0
3929,2473,1048,44859,Online,Withdrawal,0
3930,1762,752,18062,Online,Payment,0
3931,969,6,96801,ATM,Payment,0
3932,847,866,25477,POS,Transfer,0
3933,3,769,90076,ATM,Transfer,0
3934,905,957,93205,ATM,Withdrawal,1
3935,2155,59,86813,POS,Deposit,0
3936,1274,1060,69738,POS,Withdrawal,0
3937,2790,285,31249,ATM,Deposit,0
3938,1575,84,85808,Online,Transfer,0
3939,1060,259,9667,ATM,Deposit,0
3940,1591,82,14978,Online,Withdrawal,0
3941,2773,260,45049,ATM,Deposit,0
3942,700,817,63660,Online,Withdrawal,0
3943,564,322,49134,Online,Transfer,0
3944,262,319,79069,Online,Transfer,0
3945,488,1053,76597,ATM,Transfer,0
3946,748,274,10848,Online,Payment,0
3947,2027,156,51649,Online,Transfer,0
3948,203,861,85990,POS,Transfer,0
3949,1782,1081,11330,POS,Payment,0
3950,2901,237,99223,ATM,Payment,0
3951,1090,522,93887,Online,Transfer,0
3952,1514,188,55906,Online,Withdrawal,0
3953,524,603,18971,ATM,Withdrawal,0
3954,1985,964,28715,POS,Deposit,0
3955,226,362,86868,Online,Transfer,0
3956,2471,705,8263,Online,Transfer,0
3957,1615,198,33027,ATM,Deposit,0
3958,983,53,63618,POS,Payment,0
3959,1813,309,90715,Online,Payment,0
3960,2604,460,8233,Online,Withdrawal,0
3961,531,130,44556,ATM,Deposit,0
3962,904,509,76674,Online,Deposit,0
3963,1552,738,6416,POS,Transfer,0
3964,1702,506,14003,Online,Deposit,0
3965,678,1038,12246,ATM,Payment,0
3966,1705,430,46762,ATM,Transfer,0
3967,2356,548,73586,ATM,Payment,0
3968,2318,505,48654,Online,Deposit,0
3969,2646,282,72125,POS,Payment,0
3970,2148,595,41568,Online,Withdrawal,0
3971,2395,833,56077,POS,Payment,1
3972,257,141,19270,ATM,Deposit,0
3973,2721,526,44,ATM,Withdrawal,0
3974,1614,960,33247,ATM,Payment,0
3975,215,864,76451,Online,Transfer,0
3976,2479,939,62947,POS,Payment,0
3977,1485,3,44370,POS,Withdrawal,0
3978,2895,693,56766,ATM,Transfer,1
3979,46,91,97701,POS,Transfer,0
3980,861,923,14056,Online,Deposit,0
3981,2169,1002,62700,ATM,Deposit,0
3982,1080,572,7245,ATM,Payment,0
3983,1196,967,29126,ATM,Withdrawal,0
3984,1279,306,17533,POS,Transfer,0
3985,1804,858,50581,POS,Transfer,0
3986,748,848,3402,Online,Deposit,1
3987,1420,101,31648,Online,Payment,0
3988,2105,313,46192,POS,Payment,0
3989,1155,202,13621,ATM,Transfer,0
3990,61,411,1961,POS,Deposit,0
3991,276,179,64869,ATM,Transfer,0
3992,933,188,29404,ATM,Deposit,0
3993,2154,1019,56599,ATM,Withdrawal,0
3994,2754,39,46379,Online,Payment,0
3995,1794,216,48885,POS,Payment,0
3996,2340,605,64468,POS,Withdrawal,0
3997,443,313,27555,ATM,Withdrawal,0
3998,1329,1049,13374,Online,Deposit,0
3999,1449,1096,94030,POS,Transfer,0
4000,2600,958,40170,ATM,Deposit,0
4001,875,427,23286,Online,Withdrawal,0
4002,2964,134,29227,ATM,Payment,0
4003,2152,322,14703,ATM,Withdrawal,0
4004,1221,683,99290,Online,Transfer,1
4005,2878,572,31100,ATM,Payment,0
4006,2005,555,10371,ATM,Transfer,0
4007,2495,508,90970,Online,Deposit,0
4008,1265,146,24418,ATM,Deposit,0
4009,1872,384,68615,POS,Payment,0
4010,941,572,61893,ATM,Deposit,0
4011,1041,320,58219,POS,Transfer,0
4012,995,568,68518,Online,Transfer,0
4013,632,803,2532,ATM,Payment,0
4014,278,649,12255,POS,Transfer,0
4015,365,150,53247,ATM,Withdrawal,0
4016,218,208,51506,POS,Deposit,1
4017,1085,209,97848,ATM,Withdrawal,0
4018,2067,56,67323,Online,Withdrawal,0
4019,120,22,13133,Online,Deposit,0
4020,2944,1008,72718,Online,Deposit,0
4021,693,418,87009,ATM,Withdrawal,0
4022,2677,119,95971,Online,Transfer,0
4023,1604,159,55341,ATM,Deposit,0
4024,454,121,96872,ATM,Payment,0
4025,2950,1007,73539,ATM,Withdrawal,0
4026,1351,818,15733,ATM,Deposit,0
4027,2165,950,10978,ATM,Withdrawal,0
4028,531,861,81738,ATM,Transfer,0
4029,2648,153,43534,POS,Withdrawal,0
4030,1047,708,981,ATM,Deposit,1
4031,2877,989,77942,POS,Deposit,0
4032,2021,699,19238,Online,Withdrawal,0
4033,608,617,95149,POS,Transfer,1
4034,1073,422,14607,Online,Deposit,0
4035,163,927,90061,POS,Payment,0
4036,1147,741,28258,ATM,Deposit,0
4037,2973,160,42016,POS,Transfer,0
4038,1441,983,92144,ATM,Payment,0
4039,293,91,42985,Online,Payment,0
4040,830,1049,64874,POS,Payment,0
4041,1261,1051,47775,ATM,Deposit,0
4042,2286,902,68691,Online,Withdrawal,0
4043,1991,79,68536,POS,Transfer,0
4044,1671,358,88210,Online,Withdrawal,0
4045,2487,510,72140,ATM,Deposit,0
4046,2936,889,50367,Online,Withdrawal,0
4047,1213,491,65968,ATM,Transfer,0
4048,2243,768,56714,Online,Payment,0
4049,922,844,75600,ATM,Withdrawal,0
4050,2679,382,99641,ATM,Withdrawal,0
4051,738,860,13084,POS,Payment,0
4052,1025,884,79173,ATM,Withdrawal,0
4053,2586,96,85003,POS,Deposit,0
4054,1736,80,92224,ATM,Deposit,0
4055,313,657,32125,Online,Withdrawal,0
4056,1368,696,85311,Online,Payment,0
4057,2457,807,87168,POS,Deposit,0
4058,1357,1052,82761,Online,Deposit,0
4059,2874,15,31914,POS,Deposit,0
4060,2804,577,81030,POS,Withdrawal,0
4061,651,501,79595,Online,Transfer,0
4062,660,386,41171,ATM,Deposit,0
4063,303,749,42964,Online,Deposit,0
4064,2547,942,59367,ATM,Withdrawal,0
4065,2987,325,23592,ATM,Deposit,0
4066,2870,1096,73906,POS,Transfer,0
4067,2706,1010,85384,ATM,Deposit,1
4068,775,1055,49010,POS,Transfer,0
4069,1624,467,48250,POS,Deposit,0
4070,1750,912,5066,POS,Transfer,0
4071,2377,99,45095,POS,Deposit,0
4072,1298,265,9115,POS,Transfer,0
4073,812,860,17275,POS,Deposit,0
4074,2692,2,44385,Online,Deposit,1
4075,1103,727,59068,ATM,Withdrawal,0
4076,1646,368,12375,Online,Transfer,0
4077,717,831,55302,Online,Deposit,0
4078,2739,61,42254,ATM,Payment,0
4079,1358,864,45420,ATM,Transfer,0
4080,1269,934,36359,ATM,Withdrawal,0
4081,2600,8,53644,POS,Deposit,0
4082,2054,783,48588,Online,Withdrawal,0
4083,1795,539,36382,ATM,Transfer,0
4084,64,1014,40703,Online,Withdrawal,0
4085,2969,746,19491,POS,Withdrawal,1
4086,947,24,4369,Online,Transfer,0
4087,773,74,92701,ATM,Transfer,0
4088,559,377,63939,Online,Transfer,0
4089,293,588,19607,ATM,Withdrawal,0
4090,2823,384,86977,ATM,Transfer,0
4091,1431,224,63581,Online,Payment,0
4092,2872,940,61959,POS,Withdrawal,0
4093,453,277,67325,POS,Payment,0
4094,2507,206,76023,ATM,Deposit,0
4095,809,487,63908,ATM,Payment,0
4096,1997,852,30622,POS,Transfer,0
4097,2223,909,78991,POS,Payment,0
4098,473,377,15337,Online,Withdrawal,0
4099,1388,355,23576,ATM,Deposit,0
4100,2106,450,86502,POS,Payment,0
4101,246,91,68987,ATM,Payment,0
4102,2441,1057,65319,ATM,Withdrawal,1
4103,2062,302,58647,POS,Deposit,0
4104,2584,22,51602,POS,Transfer,0
4105,2693,949,33040,ATM,Withdrawal,0
4106,1761,192,27656,ATM,Transfer,0
4107,2311,995,58680,ATM,Transfer,0
4108,450,1007,4897,Online,Payment,0
4109,1409,24,75812,ATM,Deposit,0
4110,2787,863,92386,ATM,Payment,0
4111,661,479,88219,ATM,Withdrawal,0
4112,851,896,49740,ATM,Deposit,0
4113,2589,1080,43437,ATM,Withdrawal,0
4114,1094,862,48139,Online,Transfer,0
4115,1297,271,58655,Online,Transfer,0
4116,2287,944,48221,POS,Payment,0
4117,238,405,29421,Online,Payment,0
4118,709,429,89886,POS,Transfer,0
4119,37,517,17084,Online,Payment,0
4120,660,766,98601,Online,Transfer,0
4121,2771,67,22401,Online,Payment,0
4122,1834,979,15147,POS,Deposit,0
4123,1213,495,34947,POS,Transfer,0
4124,1622,382,29405,Online,Deposit,0
4125,2875,243,55315,ATM,Withdrawal,0
4126,1283,373,33727,Online,Transfer,0
4127,987,829,49201,ATM,Withdrawal,0
4128,1267,80,87381,ATM,Payment,0
